playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
smithdo02,2019,1,NYN,NL,89,177,35,50,10,0,11,25,1,2,19,44,0,1,0,0,5
nolinse01,2021,1,WAS,NL,10,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
burneco01,2020,1,MIL,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hicksaa01,2021,1,NYA,AL,32,108,13,21,3,0,4,14,0,0,14,30,0,2,0,2,3
montebr01,2022,1,NYN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peralwa01,2021,2,NYA,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willitr01,2021,2,NYN,NL,10,7,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0
iglesra01,2022,1,LAA,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burdiza01,2021,1,CHA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazal03,2022,1,CIN,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bregmal01,2019,1,HOU,AL,156,554,122,164,37,2,41,112,5,1,119,83,2,9,0,8,9
darnatr01,2019,2,LAN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stanery01,2022,1,HOU,AL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allengr01,2020,1,CLE,AL,15,25,3,4,1,0,1,4,1,0,1,9,0,1,0,1,0
kangju01,2019,1,PIT,NL,65,172,15,29,7,1,10,24,0,0,11,60,0,1,0,1,4
bassan01,2019,1,SEA,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gamelbe01,2020,1,MIL,NL,40,114,13,27,8,1,3,10,0,2,13,39,0,0,0,0,4
norwoja01,2020,1,CHN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aveliab01,2019,1,SFN,NL,4,7,0,2,0,0,0,1,0,0,1,3,0,0,0,0,0
machivi01,2022,1,OAK,AL,73,223,26,49,12,0,1,13,1,1,25,47,0,2,0,3,6
aranovi01,2019,1,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gotttr01,2022,1,MIL,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moranjo01,2022,1,MIN,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medinad01,2021,1,PHI,NL,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
maldoma01,2019,1,KCA,AL,74,238,26,54,15,0,6,17,0,0,17,55,0,5,2,1,9
lowthza01,2021,1,BAL,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vanmejo01,2022,1,PIT,NL,67,171,15,32,5,2,3,14,4,0,19,45,0,0,0,2,3
lucchjo01,2019,1,SDN,NL,30,48,0,3,0,0,0,1,0,0,1,36,0,0,5,0,0
maybica01,2021,1,NYN,NL,9,28,2,1,0,0,0,0,1,0,3,12,0,2,0,0,0
stephro01,2021,1,COL,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wisdopa01,2019,1,TEX,AL,9,26,1,4,1,0,0,1,0,0,1,15,0,0,1,0,0
clippty01,2021,1,ARI,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foxlu01,2022,1,WAS,NL,10,25,2,2,0,0,0,2,1,0,1,9,0,0,2,0,1
yanghy01,2021,1,TEX,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
solakni01,2020,1,TEX,AL,58,209,27,56,10,0,2,23,7,1,18,42,0,2,0,4,6
haselad01,2019,1,PHI,NL,67,222,30,59,14,0,5,26,4,0,14,60,1,5,1,0,7
stromma01,2019,1,TOR,AL,21,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
deshide02,2020,1,CLE,AL,37,107,10,27,3,2,0,7,3,2,9,29,0,0,4,0,0
machama01,2019,1,SDN,NL,156,587,81,150,21,2,32,85,5,3,65,128,3,6,0,3,24
bergetr01,2020,1,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grishtr01,2020,1,SDN,NL,59,215,42,54,8,3,10,26,10,1,31,64,0,3,1,1,1
bemboan01,2019,1,TBA,AL,3,5,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0
montera01,2021,2,HOU,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knappan01,2021,1,PHI,NL,62,145,13,22,3,0,2,11,0,0,10,61,0,2,1,1,1
campulu01,2022,1,SDN,NL,16,48,4,12,1,0,1,5,0,0,1,11,0,0,0,1,2
casalcu01,2022,2,SEA,AL,16,40,7,5,1,0,1,3,0,0,9,14,0,1,0,0,0
fernaju01,2020,1,SLN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thielca01,2020,1,MIN,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turleni01,2020,1,PIT,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adriaeh01,2022,2,ATL,NL,6,13,3,2,1,0,0,0,0,0,3,3,0,0,0,0,0
tulowtr01,2019,1,NYA,AL,5,11,1,2,1,0,1,1,0,0,2,4,0,0,0,0,1
barneja01,2019,2,KCA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynnla01,2020,1,TEX,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abreujo02,2020,1,CHA,AL,60,240,43,76,15,0,19,60,0,0,18,59,1,3,0,1,10
harrijo05,2021,2,OAK,AL,48,185,19,47,10,0,2,22,4,3,6,25,0,6,0,2,5
sadleca02,2019,1,TBA,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cervefr01,2019,2,ATL,NL,14,32,4,9,5,1,2,7,0,0,4,10,0,1,0,0,3
rengilu01,2022,1,LAA,AL,127,489,45,129,22,4,17,52,6,2,17,79,0,4,1,0,11
fowledu01,2021,1,PIT,NL,18,41,3,7,1,0,0,2,1,0,3,20,0,1,0,1,0
youngda02,2022,1,SEA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fishede01,2020,1,TOR,AL,16,31,5,7,2,1,1,7,0,1,7,11,0,0,0,1,0
pujolal01,2021,2,LAN,NL,85,189,20,48,3,0,12,38,1,0,11,32,2,2,0,2,10
kendrho01,2020,1,WAS,NL,25,91,11,25,4,0,2,14,0,0,7,17,2,0,0,2,4
rosared01,2022,1,ATL,NL,80,250,27,53,12,1,5,24,3,0,17,68,0,0,0,3,3
albieoz01,2019,1,ATL,NL,160,640,102,189,43,8,24,86,15,4,54,112,6,4,0,4,2
stassma01,2019,1,HOU,AL,31,90,4,15,1,0,1,3,0,0,7,34,0,1,0,0,1
crawfku01,2022,1,BOS,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alcanse01,2022,1,ARI,NL,23,53,6,10,2,1,1,7,0,0,1,13,0,0,1,1,1
tejedan01,2020,1,TEX,AL,23,75,7,19,4,1,3,8,4,1,2,30,0,0,0,0,2
singebr01,2021,1,KCA,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lametdi01,2022,1,SDN,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ogradbr01,2020,1,TBA,AL,2,5,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
taylobe04,2019,2,TOR,AL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arauzjo01,2021,1,BOS,AL,28,65,9,12,3,0,3,8,0,0,8,15,0,0,2,0,2
syndeno01,2022,2,PHI,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claudal01,2021,1,LAA,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darnatr01,2019,3,TBA,AL,92,327,50,86,16,0,16,67,0,1,30,80,0,2,0,6,3
rizzoan01,2022,1,NYA,AL,130,465,77,104,21,1,32,75,6,5,58,101,6,23,0,2,13
mondera02,2019,1,KCA,AL,102,415,58,109,20,10,9,62,43,7,19,132,0,0,3,6,6
peacobr01,2020,1,HOU,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yateski01,2022,1,ATL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harvejo01,2019,2,COL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vasquan02,2021,1,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blandal01,2019,1,CIN,NL,23,36,6,9,1,0,1,3,0,0,10,14,0,2,0,2,1
simmoan01,2022,1,CHN,NL,35,75,8,13,1,0,0,7,4,0,7,13,0,0,3,0,5
jimenel02,2022,1,CHA,AL,84,292,40,86,12,0,16,54,0,0,28,72,0,3,0,4,8
jeffeda01,2021,1,OAK,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smylydr01,2019,2,PHI,NL,12,18,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0
rengilu01,2021,1,LAA,AL,54,174,22,35,1,0,6,18,1,0,9,38,0,2,3,2,3
ticety01,2021,1,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torregl01,2022,1,NYA,AL,140,526,73,135,28,1,24,76,10,5,39,129,2,3,1,3,12
buchtry01,2020,1,LAA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eickhje01,2021,1,NYN,NL,6,5,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1
garream01,2020,1,CIN,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taverle01,2020,1,TEX,AL,33,119,20,27,6,1,4,6,8,0,14,43,0,0,1,0,0
moranbr01,2022,1,LAA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kerrra01,2022,1,SDN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodriel02,2022,1,DET,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castrst01,2021,1,WAS,NL,87,315,25,89,20,0,3,38,0,1,26,62,1,0,0,4,6
mancitr01,2022,1,BAL,AL,92,354,39,95,16,1,10,41,0,0,35,86,2,9,0,3,4
gutieke01,2021,1,KCA,AL,38,135,9,29,4,2,1,8,0,1,6,31,0,1,0,0,3
gonzama01,2019,1,MIN,AL,114,425,52,112,19,0,15,55,1,0,31,98,2,6,0,1,7
alcanse01,2022,3,ARI,NL,48,117,17,31,6,0,5,19,1,0,9,32,0,1,1,2,5
quintjo01,2022,1,PIT,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biddlje01,2020,1,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hillisa01,2020,1,COL,NL,36,105,13,22,2,2,6,10,3,0,9,42,0,0,0,0,0
mattsis01,2021,1,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cisnejo01,2019,1,DET,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martiru01,2019,1,LAN,NL,83,209,29,46,5,0,6,20,1,0,30,60,3,8,0,2,1
stammcr01,2019,1,SDN,NL,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ginkeke01,2022,1,ARI,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barneja01,2020,1,LAA,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hudsoda01,2021,2,SDN,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delacbr01,2021,1,MIA,NL,58,199,17,59,7,2,5,19,1,1,18,53,1,1,0,1,8
arciaor01,2020,1,MIL,NL,59,173,22,45,10,1,5,20,2,0,14,32,0,1,0,1,10
stassma01,2019,2,LAA,AL,20,42,3,3,0,0,0,2,0,0,5,15,0,0,0,2,2
yepezju01,2022,1,SLN,NL,76,253,27,64,13,0,12,30,0,0,16,61,0,1,0,4,6
casalcu01,2022,1,SFN,NL,41,108,13,25,3,0,4,14,0,0,15,36,0,1,0,2,1
canoro01,2020,1,NYN,NL,49,171,23,54,9,0,10,30,0,0,9,24,1,1,0,1,7
strichu01,2019,1,SEA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eflinza01,2021,1,PHI,NL,18,29,1,0,0,0,0,1,0,0,1,15,0,1,6,0,0
longoev01,2022,1,SFN,NL,89,266,31,65,13,0,14,42,0,0,27,83,2,2,0,3,6
beaslje01,2020,1,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithke05,2022,1,OAK,AL,47,139,9,25,9,1,2,13,4,0,7,42,0,0,3,2,5
allenlo01,2019,1,SDN,NL,8,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
rufda01,2022,1,SFN,NL,90,268,46,58,9,0,11,38,2,0,40,85,0,5,0,1,8
blackpa01,2020,1,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walshja01,2022,1,LAA,AL,118,423,41,91,18,2,15,44,2,1,27,138,4,4,0,0,6
flaheja01,2021,1,SLN,NL,17,17,2,2,0,0,1,3,0,0,5,7,0,0,3,1,0
haleda02,2020,1,NYA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierrma01,2021,1,MIA,NL,123,209,27,48,6,1,0,5,11,0,15,50,4,0,1,0,1
frypa01,2022,1,BAL,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodfja01,2021,1,SLN,NL,26,18,0,2,0,0,0,0,0,0,0,9,0,0,2,0,0
taylobe04,2019,3,OAK,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
straida01,2019,1,BAL,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nunezdo01,2019,1,COL,NL,16,39,4,7,3,0,2,4,0,0,3,17,0,0,0,1,0
barraky01,2022,1,LAA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farrelu01,2022,2,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
williju02,2021,1,SLN,NL,51,119,10,19,0,0,4,11,0,1,17,46,5,1,0,0,2
warreau01,2021,1,LAA,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodrni01,2020,1,DET,AL,43,158,15,29,7,1,5,20,7,1,18,69,0,0,0,3,4
bassan01,2022,2,TOR,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lakintr01,2022,1,BAL,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
candeje01,2022,1,DET,AL,124,429,49,93,19,2,13,50,0,1,28,109,1,6,0,4,9
rosaram01,2021,1,CLE,AL,141,550,77,155,25,6,11,57,13,0,31,120,0,3,0,4,12
castrst01,2020,1,WAS,NL,16,60,9,16,3,1,2,4,0,0,3,13,0,0,0,0,0
gaddihu01,2022,1,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riverre01,2019,1,NYN,NL,9,17,2,4,0,0,1,3,0,0,3,4,0,0,0,0,0
dowdyky01,2019,1,TEX,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
machivi01,2021,1,OAK,AL,15,32,1,4,0,0,0,1,0,0,3,10,0,0,2,0,2
willitr01,2019,1,PIT,NL,26,36,2,6,0,0,0,4,0,0,2,17,0,0,6,0,0
judgeaa01,2021,1,NYA,AL,148,550,89,158,24,0,39,98,6,1,75,158,2,3,0,5,16
mateojo01,2021,2,BAL,AL,32,107,9,30,7,1,2,8,5,3,7,28,0,1,0,1,0
delosen01,2021,2,PIT,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sotoju01,2022,1,WAS,NL,101,342,62,84,17,1,21,46,6,2,91,62,4,3,0,0,11
zastrro01,2022,2,LAA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tatedi01,2020,1,BAL,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murphto04,2021,1,SEA,AL,97,277,35,56,8,0,11,34,0,0,40,99,0,2,0,3,8
jeffrje01,2019,1,MIL,NL,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hiurake01,2020,1,MIL,NL,59,217,30,46,4,0,13,32,3,2,16,85,2,11,0,2,7
millean01,2021,1,SLN,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
molinya01,2022,1,SLN,NL,80,262,19,56,8,0,5,24,2,0,5,40,0,2,0,1,10
winklda01,2019,1,ATL,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
valdece01,2021,1,BAL,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzaer01,2019,1,PIT,NL,53,142,15,36,4,1,1,6,4,1,9,37,3,1,3,1,5
gourryu01,2022,1,HOU,AL,146,545,53,132,40,0,8,53,8,0,30,73,0,6,0,3,13
hendrky01,2022,1,CHN,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingmi01,2020,1,NYA,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstsh01,2021,1,BAL,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martejo01,2021,1,LAA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holadbr01,2019,1,MIA,NL,43,115,12,32,6,0,4,12,0,1,11,21,2,1,1,1,5
kuhnejo01,2020,1,CIN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexyaj01,2021,1,TEX,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valdefr01,2021,1,HOU,AL,22,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
stratch01,2022,2,SLN,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvared01,2020,1,MIA,NL,12,37,6,7,1,0,0,2,2,0,3,16,0,1,0,0,0
wilsoja03,2021,2,HOU,AL,6,13,2,2,1,1,0,1,0,0,1,2,0,0,0,0,1
sorokmi01,2020,1,ATL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torkesp01,2022,1,DET,AL,110,360,38,73,16,1,8,28,0,1,37,99,0,5,0,2,12
judgeaa01,2020,1,NYA,AL,28,101,23,26,3,0,9,22,0,1,10,32,0,2,0,0,5
greenco01,2021,3,BAL,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hillisa01,2019,1,COL,NL,27,77,13,21,4,2,7,13,2,0,9,23,0,1,0,0,1
borucry01,2020,1,TOR,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vogelda01,2020,2,TOR,AL,2,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
carlsdy01,2021,1,SLN,NL,149,542,79,144,31,4,18,65,2,1,57,152,2,11,1,8,5
mearsni01,2020,1,PIT,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luxga01,2022,1,LAN,NL,129,421,66,116,20,7,6,42,7,2,47,95,0,0,0,3,3
garciyi01,2021,1,MIA,NL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nolaau01,2019,1,SEA,AL,79,238,37,64,12,1,10,31,1,0,23,63,1,4,1,1,8
riosed01,2020,1,LAN,NL,32,76,13,19,6,0,8,17,0,0,4,18,0,2,0,1,2
ashbyaa01,2021,1,MIL,NL,14,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
wachami01,2020,1,NYN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kinlety01,2021,1,COL,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manaese01,2020,1,OAK,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
helslry01,2020,1,SLN,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davisja03,2020,1,SFN,NL,4,12,2,2,0,0,1,1,0,0,0,6,0,0,0,0,0
peterdi01,2021,1,PIT,NL,6,5,1,0,0,0,0,0,0,0,1,4,0,0,2,0,0
bardlu01,2019,1,LAA,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyrty01,2022,2,OAK,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgeeja01,2021,1,SFN,NL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vottojo01,2021,1,CIN,NL,129,448,73,119,23,1,36,99,1,0,77,127,6,4,0,4,7
middlke01,2021,1,SEA,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loupaa01,2021,1,NYN,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javiecr01,2022,1,HOU,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snydeni01,2021,1,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salech01,2022,1,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vogtst01,2019,1,SFN,NL,99,255,30,67,24,2,10,40,3,1,20,66,1,1,0,4,1
matonni01,2021,1,PHI,NL,52,117,16,30,7,1,2,14,2,0,10,39,0,2,1,1,0
pearsna01,2020,1,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabreed02,2021,1,MIA,NL,7,7,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0
moralke01,2019,1,OAK,AL,34,108,9,22,1,1,1,7,0,0,14,20,0,3,0,1,3
hampsga01,2020,1,COL,NL,53,167,25,39,4,3,5,11,6,1,13,60,0,0,3,1,1
ramirer02,2020,1,NYN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brasiry01,2022,1,BOS,AL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duggast01,2020,1,SFN,NL,21,34,3,6,2,0,0,3,1,0,1,11,0,1,0,0,1
bricejo01,2020,1,LAA,AL,2,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
fariaja01,2019,1,TBA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomala02,2020,1,SLN,NL,18,36,5,4,2,0,1,2,0,0,4,13,0,0,0,0,1
encarje01,2022,1,MIA,NL,23,77,7,14,3,0,3,14,2,0,3,32,0,0,0,1,3
bradfch02,2019,1,SEA,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willima08,2019,1,SFN,NL,15,51,3,6,1,0,1,7,2,0,5,18,0,1,0,0,2
duranja01,2021,1,BOS,AL,33,107,17,23,3,2,2,10,2,1,4,40,0,0,0,1,1
rizzoan01,2021,1,CHN,NL,92,323,41,80,16,3,14,40,4,2,36,59,2,14,0,3,10
sulseco01,2022,1,MIA,NL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ginkeke01,2021,1,ARI,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santaca01,2019,1,CLE,AL,158,573,110,161,30,1,34,93,4,0,108,108,12,3,0,2,13
solompe01,2021,1,HOU,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thorple01,2021,1,MIN,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodwbr01,2020,1,LAA,AL,30,95,12,23,7,1,4,17,1,0,12,35,1,1,0,1,0
hartlge01,2020,1,PIT,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escobed01,2022,1,NYN,NL,136,495,58,119,26,4,20,69,0,2,40,129,3,1,0,6,4
delosen01,2019,1,PHI,NL,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
degroja01,2020,1,NYN,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nolaau01,2021,1,SDN,NL,56,173,15,47,12,0,2,29,0,1,14,19,0,5,0,2,2
albieoz01,2021,1,ATL,NL,156,629,103,163,40,7,30,106,20,4,47,128,2,3,0,7,4
bradlja02,2022,1,BOS,AL,92,271,21,57,19,1,3,29,2,3,17,58,0,0,2,0,3
montgmi01,2019,2,KCA,AL,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
burneco01,2019,1,MIL,NL,32,7,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0
hamilbi02,2019,1,KCA,AL,93,275,32,58,12,2,0,12,18,5,25,74,0,0,3,2,1
ramirno01,2021,2,ARI,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gantjo01,2021,1,SLN,NL,25,13,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0
ucetaed01,2021,1,LAN,NL,14,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
sherrry01,2021,1,TBA,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanchca01,2019,1,CHA,AL,149,496,59,125,20,4,2,43,5,4,44,117,1,5,7,3,7
torrelu01,2020,2,SEA,AL,18,59,5,15,4,0,1,6,0,0,6,13,0,0,0,0,1
avilaal01,2020,1,MIN,AL,23,49,6,9,2,0,1,2,0,0,11,22,0,2,0,0,2
garciyi01,2019,1,LAN,NL,64,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
jackslu01,2019,1,ATL,NL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodgebr02,2020,1,COL,NL,7,21,1,2,1,0,0,2,0,0,0,6,0,0,0,0,0
voitlu01,2022,1,SDN,NL,82,298,38,67,18,0,13,48,1,1,39,110,1,3,0,4,5
davieza01,2021,1,CHN,NL,33,34,2,6,0,0,0,2,0,0,0,8,0,0,10,0,0
sotoel01,2020,1,LAA,AL,3,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0
thomptr01,2022,1,SDN,NL,6,14,1,1,0,0,0,2,0,1,2,7,0,0,0,0,0
deverjo01,2021,1,MIA,NL,21,41,7,10,3,0,0,5,0,0,3,11,0,1,0,1,0
eovalna01,2019,1,BOS,AL,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tullyta01,2022,1,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carlesh01,2019,1,ATL,NL,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
altavda01,2020,1,SEA,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatchto01,2020,1,TOR,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylojo02,2021,1,BOS,AL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkech02,2021,1,ARI,NL,115,401,55,98,23,1,10,46,0,0,38,106,1,4,0,2,8
monteel01,2022,1,COL,NL,53,176,21,41,15,1,6,20,0,0,8,60,0,1,0,0,4
dickeco01,2020,1,MIA,NL,52,194,25,50,5,1,7,17,1,1,15,35,1,0,0,0,5
hentgsa01,2022,1,CLE,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pindech01,2020,1,OAK,AL,24,56,8,13,3,0,2,8,0,0,5,13,0,0,0,0,3
givenmy01,2022,1,CHN,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
judgeaa01,2022,1,NYA,AL,157,570,133,177,28,0,62,131,16,3,111,175,19,6,0,5,14
vesiaal01,2022,1,LAN,NL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodried05,2022,1,DET,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
